#Selection name: Selection 1
#Area (µm^2): 1591407.72
Cell ID,Cluster,Transcripts,Area (µm^2)
gccgbopd-1,Cluster 6,0,18.74
gcchghef-1,Cluster 11,0,42.44
gccedgig-1,Cluster 6,0,27.56
gccgaeah-1,Cluster 1,0,31.83
gcbbcejm-1,Cluster 2,0,64.39
gcbpbeed-1,Cluster 6,0,19.67
bdekdgkf-1,Cluster 4,0,49.88
gcceidlg-1,Cluster 26,0,30.58
gcbkkiki-1,Cluster 1,0,19.18
bclpbanb-1,Cluster 5,0,32.35
gbbliibe-1,Cluster 9,0,38.05
gccfbfnb-1,Cluster 4,0,67.64
odmhafej-1,Cluster 13,0,15.26
gccfgfdb-1,Cluster 10,0,37.38
gcbmachf-1,Cluster 2,0,44.47
gcbmcdgb-1,Cluster 13,0,17.78
bcpimmgj-1,Cluster 12,0,42.99
gcceibca-1,Cluster 1,0,23.04
gcbpifdm-1,Cluster 9,0,35.85
gcbmmgec-1,Cluster 3,0,6.94
gcblpbbe-1,Cluster 8,0,11.87
gcbogahc-1,Cluster 7,0,18.71
gbbimnaj-1,Cluster 6,0,30.68
gcbfajbi-1,Cluster 1,0,18.16
gcbhgjpp-1,Cluster 2,0,43.77
gcbfihdp-1,Cluster 6,0,22.01
gcbemipm-1,Cluster 2,0,39.07
gccbeekl-1,Cluster 9,0,11.66
gccbhagk-1,Cluster 13,0,34.75
gcbglfmm-1,Cluster 1,0,27.43
gbpkchie-1,Cluster 6,0,35.36
gbpljbpa-1,Cluster 3,0,32.52
gcbfkjdo-1,Cluster 2,0,50.49
gcbfbmad-1,Cluster 1,0,25.05
gbplmkkj-1,Cluster 4,0,34.33
gbplhkkh-1,Cluster 4,0,34.10
gbpkghjl-1,Cluster 4,0,51.47
gcdcfmce-1,Cluster 7,0,32.78
gbbmijem-1,Cluster 5,0,75.68
gbbmmkke-1,Cluster 3,0,23.20
bclpdfpl-1,Cluster 5,0,56.84
gbbkjmpk-1,Cluster 3,0,25.66
gbbndibb-1,Cluster 1,0,24.77
gbbnndjh-1,Cluster 15,0,22.75
gbbjbiio-1,Cluster 6,0,45.55
gbbjfkle-1,Cluster 2,0,70.04
gbbimlnm-1,Cluster 6,0,37.18
gbbnhdio-1,Cluster 6,0,42.21
gbbnlaon-1,Cluster 11,0,64.01
gbbnkghi-1,Cluster 11,0,32.47
gbblopak-1,Cluster 9,0,72.27
gbbnhmep-1,Cluster 4,0,43.47
gbbidfjg-1,Cluster 11,0,63.77
gdgpbmlp-1,Cluster 9,0,59.54
fogpnmjp-1,Cluster 4,0,16.26
gcdfpehj-1,Cluster 15,0,39.06
fogjdapb-1,Cluster 3,0,25.74
fogiedjj-1,Cluster 7,0,50.13
fogmmika-1,Cluster 3,0,28.29
foghlofm-1,Cluster 7,0,22.40
foglnfho-1,Cluster 8,0,36.08
fogpaknp-1,Cluster 6,0,42.13
fogjoomg-1,Cluster 3,0,34.50
fognlnan-1,Cluster 1,0,36.22
focbjplg-1,Cluster 7,0,22.08
fogoenip-1,Cluster 4,0,90.97
fogkeokg-1,Cluster 3,0,26.18
foghcmff-1,Cluster 1,0,23.71
fogfkhop-1,Cluster 2,0,50.64
fogpakdp-1,Cluster 2,0,58.65
fogfpcbm-1,Cluster 8,0,26.58
fogggaik-1,Cluster 1,0,30.27
gcdfehpa-1,Cluster 4,0,18.12
gdgbnojd-1,Cluster 3,0,23.22
gdglpglc-1,Cluster 7,0,26.02
gdgcjnch-1,Cluster 2,0,36.74
gdgifedf-1,Cluster 8,0,44.85
gdgjdkbm-1,Cluster 2,0,40.47
gdggolfh-1,Cluster 4,0,32.88
gdghkifc-1,Cluster 8,0,21.89
gdghlcci-1,Cluster 2,0,48.14
gdgidmpo-1,Cluster 7,0,19.09
gdgcchkj-1,Cluster 2,0,40.96
gcdgiifg-1,Cluster 1,0,24.50
gdglhofj-1,Cluster 11,0,29.13
gdgifllc-1,Cluster 14,0,39.23
gdgijpap-1,Cluster 1,0,11.74
gdfoejok-1,Cluster 8,0,48.13
gdgnafpm-1,Cluster 1,0,24.93
gdgompfo-1,Cluster 3,0,21.84
fogccibm-1,Cluster 1,0,17.01
fogkjekh-1,Cluster 21,0,46.82
foglleol-1,Cluster 21,0,33.87
fofmmcmd-1,Cluster 11,0,37.64
fogbingn-1,Cluster 3,0,22.81
fogbpoah-1,Cluster 8,0,18.28
fogllegf-1,Cluster 2,0,17.00
fogeokjp-1,Cluster 11,0,38.89
fofpjmmg-1,Cluster 2,0,56.54
fofohnhe-1,Cluster 11,0,80.54
fogcnglh-1,Cluster 21,0,71.20
fofoblkb-1,Cluster 8,0,44.75
fogafmmi-1,Cluster 4,0,36.90
gdgknmgp-1,Cluster 1,0,15.14
gdhadnkj-1,Cluster 23,0,47.56
gdhangja-1,Cluster 3,0,16.45
gcdfjlco-1,Cluster 6,0,17.10
odmjofdp-1,Cluster 7,0,18.99
gdgknpgd-1,Cluster 8,0,23.12
gdhacnjc-1,Cluster 3,0,12.80
gdhbebde-1,Cluster 24,0,57.27
gdgplgam-1,Cluster 2,0,70.42
bgpfdmim-1,Cluster 6,0,45.86
gdgkhcca-1,Cluster 1,0,28.30
gdgngokc-1,Cluster 3,0,24.01
gdgkkmnc-1,Cluster 7,0,9.62
gdgobbga-1,Cluster 7,0,18.61
gdgmhjch-1,Cluster 9,0,53.07
gcdenjgi-1,Cluster 1,0,24.93
gcbgfnde-1,Cluster 11,0,31.39
gcbgbked-1,Cluster 8,0,11.09
gcbfmfib-1,Cluster 4,0,50.77
gcbhlclh-1,Cluster 16,0,45.71
gbpmlbno-1,Cluster 11,0,73.72
gbpnhmie-1,Cluster 2,0,16.00
gbpmmalb-1,Cluster 21,0,42.66
gbpncmei-1,Cluster 21,0,39.41
gcbfojnh-1,Cluster 7,0,16.93
gbplpagg-1,Cluster 1,0,35.80
gcdcppod-1,Cluster 4,0,24.65
gcdbnapi-1,Cluster 9,0,52.78
gcdboplm-1,Cluster 8,0,59.30
gbpjdgda-1,Cluster 4,0,60.16
gbpjinpi-1,Cluster 3,0,26.93
gcddlona-1,Cluster 2,0,40.19
gbbnfdem-1,Cluster 7,0,24.31
gbcbjhda-1,Cluster 9,0,114.96
gbbmlgkc-1,Cluster 7,0,26.70
gbbgcaib-1,Cluster 2,0,71.97
odmamcdi-1,Cluster 1,0,56.70
gbbhgfbd-1,Cluster 1,0,39.42
gbbfomle-1,Cluster 7,0,45.68
gbbhehgg-1,Cluster 17,0,112.59
gbbgafbc-1,Cluster 2,0,41.14
odmgcjkg-1,Cluster 7,0,167.77
gcbipgpk-1,Cluster 4,0,29.22
gcbjlipo-1,Cluster 2,0,22.90
gcbejpfj-1,Cluster 1,0,31.25
gcbiiiie-1,Cluster 2,0,32.69
gcbgkcio-1,Cluster 4,0,34.21
gccnmlli-1,Cluster 4,0,50.66
gcdfbfio-1,Cluster 2,0,43.09
gcdjkloc-1,Cluster 6,0,51.60
gcdeoplf-1,Cluster 3,0,21.99
gcdjleoa-1,Cluster 7,0,36.08
gcddfibd-1,Cluster 1,0,20.14
gcdemohe-1,Cluster 2,0,17.56
gccpnedc-1,Cluster 7,0,16.81
gcdagend-1,Cluster 1,0,21.95
gcdfcbin-1,Cluster 23,0,66.90
gcdebmig-1,Cluster 4,0,19.81
gcdbfmlk-1,Cluster 1,0,18.73
gcdjnfio-1,Cluster 1,0,26.26
gcdkelcb-1,Cluster 8,0,48.13
gccpbcba-1,Cluster 1,0,21.01
gcdebgac-1,Cluster 1,0,49.40
gbbpgklh-1,Cluster 11,0,58.09
gbcbgmap-1,Cluster 7,0,103.10
gbccdibf-1,Cluster 2,0,42.35
gbbpahpd-1,Cluster 6,0,39.18
gbbpbhlm-1,Cluster 9,0,23.21
gbboechc-1,Cluster 2,0,21.17
gbcdefdg-1,Cluster 2,0,38.11
gbccjpgb-1,Cluster 2,0,66.59
gbbomcog-1,Cluster 9,0,31.45
gbcbaggn-1,Cluster 6,0,53.42
gccliimk-1,Cluster 2,0,86.68
gbcbhfna-1,Cluster 7,0,87.17
gccobcko-1,Cluster 21,0,94.80
gccmfdcb-1,Cluster 2,0,95.15
gccnheno-1,Cluster 2,0,45.54
fohdikhc-1,Cluster 26,0,21.93
fpbgpphl-1,Cluster 7,0,20.19
fojcfjjc-1,Cluster 1,0,14.71
foknieea-1,Cluster 2,0,32.70
fokmkfje-1,Cluster 6,0,49.41
fokombdm-1,Cluster 15,0,37.47
foknpcdo-1,Cluster 1,0,16.36
fokjdkjb-1,Cluster 4,0,24.33
fokonnan-1,Cluster 13,0,36.26
fokopclk-1,Cluster 2,0,38.31
bfhpheml-1,Cluster 2,0,42.53
fokogjcm-1,Cluster 7,0,15.78
fojcgmpb-1,Cluster 4,0,39.38
fpbdkhcn-1,Cluster 4,0,23.95
fpbgpmpe-1,Cluster 4,0,22.60
fokomaab-1,Cluster 4,0,25.22
fpbifiaj-1,Cluster 11,0,13.68
fpbiniea-1,Cluster 11,0,37.67
fojccpfn-1,Cluster 13,0,34.72
fpbhaekl-1,Cluster 11,0,38.98
fpbhpnhk-1,Cluster 26,0,55.26
fokgnmjb-1,Cluster 2,0,43.17
fpbdeoam-1,Cluster 2,0,35.23
fokginhh-1,Cluster 2,0,43.93
fpbdcijf-1,Cluster 1,0,36.34
fokhjjnd-1,Cluster 7,0,37.09
fpbffgif-1,Cluster 9,0,22.97
fokhejna-1,Cluster 4,0,22.01
fpbcjdnn-1,Cluster 2,0,44.30
fpicniag-1,Cluster 7,0,49.22
fpjddbjp-1,Cluster 4,0,31.60
fpicnadp-1,Cluster 1,0,34.64
fpifkaca-1,Cluster 2,0,39.54
fpekmjbm-1,Cluster 1,0,27.64
fpiglboj-1,Cluster 4,0,28.56
fpiioool-1,Cluster 1,0,17.54
fpiepncb-1,Cluster 3,0,26.77
fpiffbig-1,Cluster 4,0,36.37
foiphano-1,Cluster 9,0,35.28
fojhenhk-1,Cluster 9,0,20.38
fojfpljo-1,Cluster 13,0,22.21
fojecfao-1,Cluster 13,0,21.54
fojgfdce-1,Cluster 13,0,10.67
fpidccon-1,Cluster 1,0,21.10
fojhldfo-1,Cluster 9,0,54.72
fpienekc-1,Cluster 1,0,49.45
fojcmfad-1,Cluster 2,0,57.10
fpiohdhc-1,Cluster 1,0,30.56
foiclldb-1,Cluster 4,0,70.02
foidjhjc-1,Cluster 1,0,13.29
fpiohino-1,Cluster 3,0,23.65
fpinjoin-1,Cluster 28,0,37.50
fpioggkl-1,Cluster 1,0,41.97
fpillbhg-1,Cluster 1,0,20.60
fpimnkco-1,Cluster 4,0,50.80
fpilnjja-1,Cluster 1,0,23.68
fpjcdmml-1,Cluster 1,0,36.38
fpjbccdc-1,Cluster 1,0,21.96
fpjeafbn-1,Cluster 1,0,24.38
odlmmkkb-1,Cluster 1,0,22.38
fpjcoaaa-1,Cluster 1,0,23.44
fpipheff-1,Cluster 3,0,16.84
fpjmifki-1,Unassigned,0,31.60
fpiikehb-1,Cluster 1,0,41.11
foipdejb-1,Cluster 17,0,110.37
fojaikkf-1,Cluster 7,0,39.19
fpjkpphc-1,Cluster 15,0,80.02
fojaolnh-1,Cluster 23,0,52.68
fpigcapp-1,Cluster 1,0,29.05
fpjmeohk-1,Cluster 9,0,47.67
fpigkpdo-1,Cluster 1,0,49.83
fpjlcegg-1,Cluster 15,0,38.29
fpjmnkcg-1,Cluster 4,0,26.79
fpjlahgk-1,Cluster 9,0,63.58
fojifgmo-1,Cluster 1,0,23.48
fpicpiej-1,Cluster 2,0,83.60
fojblnfp-1,Cluster 1,0,23.33
bggpbocm-1,Cluster 2,0,27.57
fpijlpfj-1,Cluster 4,0,41.29
fpjfjccd-1,Cluster 9,0,28.73
fpibembm-1,Cluster 2,0,32.43
fpilfadf-1,Cluster 2,0,56.48
foiedgac-1,Cluster 4,0,38.81
fpjflhka-1,Cluster 7,0,38.34
fpihljgb-1,Cluster 21,0,72.86
fpjicilp-1,Cluster 13,0,14.92
fpjfcdop-1,Cluster 21,0,15.27
fphjodie-1,Cluster 6,0,39.80
fpjgolea-1,Cluster 11,0,51.23
foibdhim-1,Cluster 7,0,25.56
fpikmcif-1,Cluster 11,0,30.46
fpikdjni-1,Cluster 2,0,49.68
foifhach-1,Cluster 2,0,40.95
fpcmhojd-1,Cluster 2,0,40.44
fpcipfhc-1,Cluster 9,0,34.82
fpcngmdd-1,Cluster 2,0,28.25
fpbcchil-1,Cluster 4,0,39.43
fpbgjhfe-1,Cluster 4,0,39.26
fpbcgfmm-1,Cluster 4,0,35.46
fpbfcemb-1,Cluster 4,0,14.00
fpbbioan-1,Cluster 2,0,64.14
fpbelbnb-1,Cluster 15,0,76.82
fpckifha-1,Cluster 4,0,41.97
fpbfbjpo-1,Cluster 6,0,40.73
fpcipmip-1,Cluster 4,0,24.41
fpbedfic-1,Cluster 6,0,33.95
fpbcafki-1,Cluster 2,0,58.93
fpbebadi-1,Cluster 2,0,74.51
fpajlfml-1,Cluster 2,0,26.86
fpaiajfi-1,Cluster 11,0,52.60
fpakkhin-1,Cluster 2,0,34.52
fpakgkmn-1,Cluster 2,0,28.58
fpchjhbh-1,Cluster 4,0,23.89
ffbbnbgl-1,Cluster 2,0,30.45
fpaldmlb-1,Cluster 2,0,33.82
fpamnjjb-1,Cluster 4,0,23.26
fpphenlh-1,Cluster 4,0,27.50
fpamnjpp-1,Cluster 2,0,30.32
fpphfekl-1,Cluster 2,0,28.49
ffdkbfip-1,Cluster 22,0,19.73
fpaijhgj-1,Cluster 2,0,34.36
bfhpgkml-1,Cluster 6,0,35.86
fpajchdj-1,Cluster 2,0,21.52
fpajpoek-1,Cluster 4,0,27.53
fphhcfal-1,Cluster 2,0,29.65
fphhefdi-1,Cluster 2,0,63.09
fphmnjnl-1,Cluster 9,0,45.26
fpiamnop-1,Cluster 2,0,38.58
fpjkkmje-1,Cluster 4,0,23.81
fpjjbhcb-1,Cluster 4,0,31.82
fpjmpihi-1,Cluster 4,0,28.54
fpjkhicl-1,Cluster 24,0,39.48
fpkabobl-1,Cluster 2,0,22.55
fpjkgnjg-1,Cluster 2,0,54.84
fpjjockn-1,Cluster 4,0,34.28
fpkaabng-1,Cluster 4,0,17.97
fpcjhphp-1,Cluster 11,0,41.06
fpkaehee-1,Cluster 4,0,16.37
fpcmnmhn-1,Cluster 4,0,31.56
fpcoihng-1,Cluster 7,0,34.36
fpkajmfb-1,Cluster 4,0,41.45
fphkjmde-1,Cluster 11,0,32.78
fphgkogi-1,Cluster 2,0,19.20
fpiakobo-1,Cluster 22,0,32.20
fpickgmj-1,Cluster 17,0,23.89
fpibfhbn-1,Cluster 2,0,62.43
fpialmeg-1,Cluster 6,0,36.82
foigfejb-1,Cluster 2,0,36.12
fphncmca-1,Cluster 26,0,48.58
fphmbhfn-1,Cluster 4,0,18.93
foifmphh-1,Cluster 2,0,31.63
fphlkgbc-1,Cluster 6,0,19.45
fpibkbhk-1,Cluster 6,0,32.50
foifpaah-1,Cluster 22,0,31.04
foiaodpj-1,Cluster 17,0,63.15
fphjjkmk-1,Cluster 9,0,70.56
fpjnmpdp-1,Cluster 13,0,11.49
fpmfbpio-1,Cluster 24,0,77.62
fpjmogkn-1,Cluster 2,0,121.29
fpmekadk-1,Cluster 2,0,41.66
fpkbbnll-1,Cluster 7,0,17.69
fpkaojof-1,Cluster 2,0,21.73
fpcnhnfc-1,Cluster 2,0,20.77
fppgkbcf-1,Cluster 2,0,40.61
fpmfgbgm-1,Cluster 31,0,27.76
fpcojpii-1,Cluster 4,0,39.10
fpcheeib-1,Cluster 4,0,41.93
fpcojbcf-1,Cluster 4,0,71.53
fpjpjppb-1,Cluster 4,0,24.97
fpjnailh-1,Cluster 4,0,23.94
fpmefjgn-1,Cluster 2,0,60.57
fpjpmjpf-1,Cluster 2,0,39.30
fohefmcj-1,Cluster 9,0,48.32
fplpommi-1,Cluster 2,0,29.02
fphfjcdk-1,Cluster 11,0,50.95
fpmbnali-1,Cluster 4,0,23.53
fplplial-1,Cluster 2,0,32.18
fohengdh-1,Cluster 4,0,22.72
fplompoa-1,Cluster 4,0,20.20
fpmbadlp-1,Cluster 4,0,32.87
fphippei-1,Cluster 7,0,18.89
fohepgaa-1,Cluster 2,0,64.86
fplpeffp-1,Cluster 2,0,80.24
fphhjcfd-1,Cluster 2,0,54.58
fpkakfhp-1,Cluster 4,0,12.90
fpmedafc-1,Cluster 4,0,29.13
fpmfkkmg-1,Cluster 2,0,47.89
gcdmnhlo-1,Cluster 26,0,55.70
gdfpipmj-1,Cluster 2,0,34.30
fohplfga-1,Cluster 4,0,21.06
fohknjbo-1,Cluster 1,0,23.17
fohjddco-1,Cluster 3,0,53.34
fohlimfp-1,Cluster 2,0,26.15
odlkpedf-1,Cluster 7,0,120.48
fohkplgi-1,Cluster 1,0,33.52
odlkajlc-1,Cluster 1,0,109.19
fohmfimh-1,Cluster 9,0,34.48
foffblck-1,Cluster 1,0,21.30
fodnkpfh-1,Cluster 11,0,19.77
fodnpmoe-1,Cluster 8,0,32.56
fohhmhlf-1,Cluster 2,0,77.48
fohmicek-1,Cluster 2,0,34.44
fofghmab-1,Cluster 2,0,31.66
fohifjia-1,Cluster 1,0,18.06
fodnfhin-1,Cluster 7,0,32.39
fohhljfo-1,Cluster 4,0,50.72
fohiajok-1,Cluster 3,0,24.23
fofmmkcg-1,Cluster 1,0,25.43
fofmeflm-1,Cluster 7,0,28.87
foamgode-1,Cluster 1,0,39.13
fofmpakf-1,Cluster 13,0,40.45
foampaae-1,Cluster 3,0,99.15
fogbglok-1,Cluster 7,0,34.34
gdgpbagj-1,Cluster 13,0,16.52
foamcddd-1,Cluster 7,0,122.22
foalmjem-1,Cluster 2,0,80.24
gdgnocpo-1,Cluster 7,0,65.64
gdfnabee-1,Cluster 11,0,44.14
foafpdgd-1,Cluster 8,0,96.79
foblojpn-1,Cluster 1,0,51.53
fohmniha-1,Cluster 2,0,28.59
fobmbgol-1,Cluster 1,0,34.37
foblafhb-1,Cluster 2,0,93.68
fobncifd-1,Cluster 4,0,19.24
fobnipaf-1,Cluster 17,0,74.27
foblfcpl-1,Cluster 4,0,60.60
foblleim-1,Cluster 4,0,19.79
fohhjfea-1,Cluster 2,0,30.15
fohhlffg-1,Cluster 2,0,48.76
foiajolj-1,Cluster 4,0,33.96
fohhgpaf-1,Cluster 9,0,33.67
fohhhhej-1,Cluster 2,0,22.12
fohmaajp-1,Cluster 2,0,29.18
fohhicda-1,Cluster 9,0,62.65
foifhigk-1,Cluster 6,0,22.76
fpjfgllj-1,Cluster 9,0,97.03
foiecahd-1,Cluster 2,0,41.02
foifmbpm-1,Cluster 11,0,37.62
foanidhe-1,Cluster 2,0,61.08
gdfmdbml-1,Cluster 4,0,45.32
foaklghb-1,Cluster 4,0,16.75
gdfnhkcn-1,Cluster 4,0,45.35
foancafn-1,Cluster 2,0,45.78
gdhkjhlf-1,Cluster 4,0,36.51
foangkdo-1,Cluster 21,0,72.57
foaobckk-1,Cluster 4,0,28.40
bgpkiogg-1,Cluster 6,0,27.48
foanmpdi-1,Cluster 7,0,45.90
foanjjjm-1,Cluster 7,0,66.91
foafamda-1,Cluster 1,0,26.47
foakcala-1,Cluster 2,0,40.66
fobnlmei-1,Cluster 2,0,45.71
foakgicm-1,Cluster 4,0,21.28
gcfddgkj-1,Cluster 11,0,120.93
gdhnkkha-1,Cluster 9,0,38.83
gcdijmmd-1,Cluster 2,0,59.69
bgpengbn-1,Cluster 6,0,42.28
gdhbgnno-1,Cluster 4,0,54.31
gdhookoe-1,Cluster 2,0,35.85
bgpfokjk-1,Cluster 6,0,41.65
gcdihala-1,Cluster 2,0,53.77
gdhnoeoi-1,Cluster 23,0,58.37
gcdidepn-1,Cluster 6,0,30.29
gdhblmdj-1,Cluster 1,0,26.65
gdgbgffl-1,Cluster 2,0,47.09
gdfppomm-1,Cluster 2,0,45.40
gdgalggg-1,Cluster 4,0,30.23
gdgabmih-1,Cluster 2,0,43.58
gdfpdoah-1,Cluster 7,0,57.31
gdgaongi-1,Cluster 2,0,52.32
gcdhnlko-1,Cluster 2,0,23.79
gccjbmee-1,Cluster 2,0,31.90
bgpgopfl-1,Cluster 6,0,40.69
gcckiape-1,Cluster 11,0,42.39
gcchmkjc-1,Cluster 11,0,112.34
gbbfdlka-1,Cluster 2,0,64.06
gccjbjal-1,Cluster 13,0,54.54
gcchmagd-1,Cluster 2,0,55.74
gccjgceo-1,Cluster 2,0,66.76
gccmilld-1,Cluster 4,0,53.58
gccolihp-1,Cluster 2,0,68.54
gccohhop-1,Cluster 2,0,80.17
gdhnfkel-1,Cluster 2,0,23.55
gcdiamfi-1,Cluster 23,0,44.06
gccmpjfd-1,Cluster 4,0,57.11
gcdjeneb-1,Cluster 23,0,46.97
gceecpfi-1,Cluster 9,0,62.64
gceclhip-1,Cluster 11,0,54.83
gceckjef-1,Cluster 6,0,50.50
gcefjjop-1,Cluster 2,0,67.48
bgplhaph-1,Cluster 15,0,44.28
gcfeeepo-1,Cluster 11,0,56.49
gdhpnife-1,Cluster 2,0,70.44
gcfcomfc-1,Cluster 9,0,60.35
gcfeaopg-1,Cluster 15,0,76.43
gdhkcnoa-1,Cluster 2,0,52.20
gdhjpofo-1,Cluster 2,0,68.15
gdhjhgpp-1,Cluster 2,0,44.33
gdhpmhdk-1,Cluster 6,0,21.77
gdhphpam-1,Cluster 2,0,72.96
gdhjioja-1,Cluster 2,0,116.92
gcffcpmn-1,Cluster 22,0,50.00
gbaomafl-1,Cluster 2,0,147.24
gcfangem-1,Cluster 9,0,12.88
gceocbmi-1,Cluster 2,0,35.40
gceodgil-1,Cluster 2,0,63.57
gceoibhn-1,Cluster 6,0,100.81
gdingbpa-1,Cluster 2,0,28.31
gcfcfccf-1,Cluster 2,0,45.58
gcfadcab-1,Cluster 9,0,49.77
gcepmhcg-1,Cluster 22,0,59.47
gcfbacgg-1,Cluster 4,0,21.92
gcfapcog-1,Cluster 11,0,104.79
gcenicmi-1,Cluster 2,0,39.25
gcemgocp-1,Cluster 2,0,43.27
gcdnbnbj-1,Cluster 2,0,95.39
gcdmjpje-1,Cluster 26,0,35.23
gdhomkio-1,Cluster 9,0,26.16
foikjmhj-1,Cluster 2,0,43.57
foapjhok-1,Cluster 6,0,39.28
foiimdcj-1,Cluster 16,0,40.34
foikfcog-1,Cluster 2,0,57.29
fobocnoi-1,Cluster 11,0,34.43
foahhjeo-1,Cluster 7,0,26.33
fobnblid-1,Cluster 4,0,29.60
foijgpnm-1,Cluster 11,0,21.49
foijjioo-1,Cluster 2,0,34.01
foihkclm-1,Cluster 4,0,67.51
foijgoom-1,Cluster 2,0,26.59
fobdmgmf-1,Cluster 2,0,53.64
fobopdkk-1,Cluster 11,0,123.83
fobojfod-1,Cluster 2,0,30.90
fobpbajc-1,Cluster 2,0,39.70
foikbcek-1,Cluster 13,0,40.25
fobfaapk-1,Cluster 2,0,49.48
foiidfdk-1,Cluster 2,0,53.87
fobalkdn-1,Cluster 2,0,38.16
gdhljbnp-1,Cluster 2,0,49.47
gdhilbom-1,Cluster 23,0,120.13
foapeiga-1,Cluster 4,0,41.59
gdhimkdl-1,Cluster 2,0,93.87
gdhmfeje-1,Cluster 2,0,59.00
foapofgc-1,Cluster 2,0,49.28
gdhkipnj-1,Cluster 2,0,33.82
gdhidknk-1,Cluster 2,0,47.99
gdhlhjkc-1,Cluster 24,0,116.57
gdhifkcn-1,Cluster 6,0,39.28
gdhlbfej-1,Cluster 2,0,31.04
fobcfbgk-1,Cluster 11,0,38.91
fobadjni-1,Cluster 11,0,39.11
fobbpgkn-1,Cluster 9,0,30.30
foaoniod-1,Cluster 2,0,43.50
foaojdkp-1,Cluster 2,0,31.02
fobhedlm-1,Cluster 6,0,58.90
fobfjamn-1,Cluster 2,0,30.78
foikbcjg-1,Cluster 11,0,31.56
fobhjenj-1,Cluster 22,0,108.87
fobplmmn-1,Cluster 2,0,90.52
fobkhmej-1,Cluster 6,0,77.34
fobffhco-1,Cluster 2,0,19.55
fobpkjnm-1,Cluster 2,0,41.65
foinndhm-1,Cluster 2,0,53.08
fobjkdia-1,Cluster 15,0,74.38
foinkmdn-1,Cluster 26,0,40.87
foilmigo-1,Cluster 2,0,39.87
foheehoa-1,Cluster 9,0,62.77
fohbldba-1,Cluster 4,0,33.31
fnpomddc-1,Cluster 2,0,34.29
gdhflkfb-1,Cluster 2,0,73.31
foaaifhg-1,Cluster 2,0,28.21
gdhhjohc-1,Cluster 4,0,25.94
gdhfpkak-1,Cluster 2,0,99.43
fobcjoii-1,Cluster 9,0,46.03
fobddlni-1,Cluster 2,0,49.04
gdhhoihf-1,Cluster 2,0,29.48
gdhepjmj-1,Cluster 4,0,55.64
fobdcnao-1,Cluster 26,0,45.44
foapcikn-1,Cluster 2,0,30.36
fobcmlle-1,Cluster 11,0,40.71
gdhfaohh-1,Cluster 2,0,56.74
foaonfbh-1,Cluster 17,0,30.55
gdhhpdbg-1,Cluster 2,0,38.37
odmifjbf-1,Cluster 6,0,50.09
gceimame-1,Cluster 2,0,111.82
gceigekp-1,Cluster 2,0,42.58
gcegecen-1,Cluster 2,0,42.75
bgpholil-1,Cluster 6,0,34.17
gcdlddgd-1,Cluster 2,0,57.63
gdhoppma-1,Cluster 2,0,87.02
gcfchmle-1,Cluster 6,0,44.05
gcecfeig-1,Cluster 13,0,13.65
gcfchnnp-1,Cluster 4,0,38.76
gdhmgjip-1,Cluster 2,0,39.88
bgpmcnpj-1,Cluster 26,0,29.49
gdhmpbpi-1,Cluster 2,0,77.72
gcefkocn-1,Cluster 17,0,65.97
gcecgkhm-1,Cluster 6,0,49.12
gcefbfjl-1,Cluster 2,0,38.27
gdhmpehf-1,Cluster 2,0,40.55
gcfkpbhg-1,Cluster 2,0,46.18
gcfhilhf-1,Cluster 9,0,58.08
gceicpaj-1,Cluster 6,0,43.10
gcdlphbf-1,Cluster 2,0,26.02
gcfidjhc-1,Cluster 15,0,26.78
gcfpofnh-1,Cluster 4,0,19.52
gcfkkkbm-1,Cluster 2,0,39.02
gcfhlffb-1,Cluster 4,0,37.75
gcfkbiji-1,Cluster 2,0,96.64
gcfmfoga-1,Cluster 22,0,43.11
gcfaeiii-1,Cluster 2,0,64.99
gcfphcci-1,Cluster 2,0,39.64
gcfpiflf-1,Cluster 2,0,77.07
gcejdjmk-1,Cluster 2,0,109.48
gcdlenio-1,Cluster 2,0,39.88
gdiahggk-1,Cluster 2,0,57.32
gcdpdjdl-1,Cluster 2,0,23.37
gcdppibk-1,Cluster 9,0,26.47
fdanjajo-1,Cluster 2,0,57.13
gdialnda-1,Cluster 26,0,45.67
gcdpimmm-1,Cluster 9,0,47.92
gcebpldl-1,Cluster 9,0,45.27
gcechnpc-1,Cluster 4,0,58.92
gcecaifm-1,Cluster 6,0,56.47
gdialkoa-1,Cluster 2,0,31.16
gceaakee-1,Cluster 2,0,53.55
gdhpbblh-1,Cluster 4,0,80.05
gdhgcaan-1,Cluster 6,0,28.06
gdhpcgco-1,Cluster 2,0,57.70
gdiaidii-1,Cluster 4,0,51.49
gdhcandp-1,Cluster 4,0,12.10
gdillpoj-1,Cluster 2,0,49.44
odmiddgf-1,Cluster 2,0,36.88
gdilfdab-1,Cluster 2,0,153.36
gceidhbl-1,Cluster 26,0,64.99
gcejgldi-1,Cluster 14,0,54.73
gceheiak-1,Cluster 11,0,38.49
gcejeclp-1,Cluster 2,0,42.48
gdilifjj-1,Cluster 2,0,24.41
gcejfgnb-1,Cluster 2,0,43.07
gcfoeojc-1,Cluster 33,0,32.44
gcfpebdh-1,Cluster 6,0,68.85
gcejifpm-1,Cluster 2,0,30.02
gcefnlck-1,Cluster 26,0,31.85
gcehdfoc-1,Cluster 9,0,29.53
