#Selection name: Selection 1
#Area (µm^2): 2319865.78
Cell ID,Cluster,Transcripts,Area (µm^2)
lngedklk-1,Cluster 2,0,16.95
lnieicdk-1,Cluster 15,0,42.08
ohnpbjfb-1,Cluster 2,0,41.92
lniebplb-1,Cluster 12,0,37.50
lniebcee-1,Cluster 6,0,32.51
ohnnonaj-1,Cluster 5,0,35.80
lniegmei-1,Cluster 10,0,60.11
lngdloac-1,Cluster 5,0,70.13
lnidghgb-1,Cluster 14,0,98.53
lnidlmno-1,Cluster 1,0,51.97
lnidibob-1,Cluster 4,0,20.94
lniidffl-1,Cluster 10,0,80.02
lnidfaea-1,Cluster 1,0,43.62
lngdmdnb-1,Cluster 17,0,249.15
lniejfgk-1,Cluster 1,0,78.04
ohnlkefe-1,Cluster 17,0,94.54
lnicmgcp-1,Cluster 12,0,36.90
ohnoliai-1,Cluster 2,0,27.72
lngcgcnb-1,Cluster 17,0,126.79
lnidnaea-1,Cluster 14,0,87.23
lnidfcif-1,Cluster 14,0,259.64
dgjodahm-1,Cluster 4,0,48.15
dgjonccg-1,Cluster 14,0,152.54
dgjomban-1,Cluster 14,0,147.19
dgjmmjmb-1,Cluster 14,0,120.42
lnebpkhp-1,Cluster 10,0,32.40
lniccmac-1,Cluster 19,0,44.82
dgjnhpfl-1,Cluster 14,0,130.83
dgjnkndf-1,Cluster 15,0,160.47
lnijopac-1,Cluster 1,0,61.79
ohnhcfok-1,Cluster 1,0,10.49
lniceahp-1,Cluster 14,0,92.10
dgjpigea-1,Cluster 14,0,121.83
dgjolkdb-1,Cluster 14,0,55.44
lnieglng-1,Cluster 14,0,31.28
lncpaomo-1,Cluster 4,0,39.07
lncpbhbl-1,Cluster 19,0,25.76
dgjnpgmk-1,Cluster 14,0,44.87
dgjpibik-1,Cluster 14,0,164.61
lnebphci-1,Cluster 1,0,36.55
dgjniepl-1,Cluster 14,0,136.11
lnicgddg-1,Cluster 14,0,76.41
lngbnlbn-1,Cluster 17,0,155.77
lngefila-1,Cluster 17,0,58.92
lnidcckc-1,Cluster 18,0,26.98
lngdfpli-1,Cluster 17,0,34.97
lngebldn-1,Cluster 17,0,45.62
lngdgbfo-1,Cluster 17,0,151.83
